0A
057
1
028
BF800000 00000000 -1.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
00000000 00000000  0.00000000000000  0.00000000000000
